GroundTruth,DT_Pred,RF_Pred,GB_Pred
-2.1278022385512543,-1.7909353004230013,-0.8260463808391512,-1.8626403871257085
0.5206670284828185,0.7829612037013028,0.7895493937193178,0.27532572182334797
2.1515424507522685,1.7340615070817575,2.2662416091255366,1.7676186374592735
-0.7746121832101851,-1.7909353004230013,-0.7092680334850268,-0.1599876363739885
0.8486000154550029,0.7829612037013028,0.3733803732340081,0.7461319230554601
-1.0729751024422207,-1.5513454724715776,-1.6437232249048663,-1.0646041001561037
-7.6810906601322495,-6.558872933068393,-7.016913930010119,-7.193345627322054
-3.381303829864293,-4.339380045700343,-3.6688578553761966,-3.44589364922135
-1.682963477688704,-1.5513454724715776,-1.3774324801021678,-1.4057173607400517
-1.9223903666104163,0.7829612037013028,-0.005442476744122615,-1.328958564740324
-1.022867997944866,0.7829612037013028,0.6080868319430042,0.14289153141275795
0.20211849485077876,0.7829612037013028,0.6080868319430042,0.14289153141275795
-4.624820571525798,-3.025574053843865,-3.1145876393796565,-3.5566190071198314
-1.295754821123852,0.7829612037013028,-0.06451881681766505,-0.017190941160655657
2.7004429185471466,4.019798593894754,3.564288400025178,3.0126208930108955
0.9556774761584665,0.7829612037013028,0.8379825835296415,0.7824492874803737
0.3372176657347352,0.7829612037013028,0.5741700408947233,0.6723472452309062
-4.615587966790981,-3.025574053843865,-3.8269338070992065,-3.8318986298457185
9.050847714329977,8.311136903189661,8.191023038289902,8.874580922666423
-1.484588673800784,-1.5513454724715776,-1.5165767561053662,-1.0646041001561037
-3.5773878046504186,-4.339380045700343,-3.6688578553761966,-3.44589364922135
0.6911638893558922,1.7340615070817575,1.3496566838538135,1.2168193423286342
2.993421702554793,4.019798593894754,3.564288400025178,2.8539311695381246
3.27619429505266,0.7829612037013028,1.4761891913388827,2.40718144444212
5.3778196611518885,4.587413399100595,5.121782776091066,5.847870098096212
8.178482258962045,8.429822177836392,5.884152196000407,6.727542304249694
1.631113241380004,0.7829612037013028,1.4761891913388827,1.570755306583805
-0.25665876738266513,-1.5513454724715776,-1.2777089856188693,-0.7497144820358775
1.613248685596358,1.7340615070817575,1.701365449146443,1.3513265538013948
2.4303661352193653,1.7340615070817575,2.2662416091255366,1.7676186374592735
0.6441618263907917,0.7829612037013028,0.25432718961037304,0.7461319230554601
-4.228828865372143,-4.339380045700343,-4.104814639901052,-4.2600649948301355
-3.843126375937169,-4.339380045700343,-3.6688578553761966,-3.4247044005775598
1.0491437505785097,0.7829612037013028,-0.09835331046329601,0.5146975219915633
-2.4531495909852636,-1.5513454724715776,-1.9504228619236361,-2.2903184452192407
5.644033124047758,4.587413399100595,5.121782776091066,5.790888921291713
-2.9258317234227125,-3.3432405724417764,-3.1227871611703937,-2.868478980566626
-3.2501102047917234,-3.3432405724417764,-3.1227871611703937,-2.868478980566626
-4.021945070669235,-4.339380045700343,-3.6688578553761966,-3.5176957243764866
-1.6515657127272214,-3.025574053843865,-2.88365816162571,-2.072000555763744
-0.16123721575693717,0.7829612037013028,0.38881232949047506,0.3188128978609615
0.7702689119165229,0.7829612037013028,0.661536104096642,0.5300018973383436
3.806583329076842,4.019798593894754,3.564288400025178,3.8585467170918344
1.4470984055029208,0.7829612037013028,0.3733803732340081,1.5274697629800138
-2.0097304453363454,-3.025574053843865,-2.2335476362719087,-2.3310026901186074
-1.1038321325505507,-1.5513454724715776,-1.2777089856188693,-1.0908277426198256
0.7575335023199609,0.7829612037013028,0.8379825835296415,0.5609099999099947
0.5491820808925653,-0.17286001207987395,-0.3003167401365543,0.1080940522042256
-3.160808086081791,-3.025574053843865,-3.572923544234338,-3.695475069873099
-6.849679747770614,-6.558872933068393,-5.540346982806637,-5.714238735108081
-2.721655906924753,-3.025574053843865,-2.857103436975195,-2.6197637148628807
7.076584763750515,4.019798593894754,4.728583892005671,5.928596671480644
1.6861113353726331,0.7829612037013028,1.4761891913388827,1.3948339401356011
0.989171449301451,1.7340615070817575,1.3496566838538135,1.0102132932174468
4.259119829902918,4.019798593894754,3.564288400025178,3.5112792830349058
3.9878520254237158,4.587413399100595,4.402510058651032,4.301496507476102
8.05537246499182,8.311136903189661,7.201878039666836,7.6788913544623965
-7.95550804615306,-6.558872933068393,-6.052742811723908,-6.743268492818798
2.189558050611199,0.7829612037013028,1.4761891913388827,1.9252416341411072
-3.8751500271226234,-3.3432405724417764,-3.1227871611703937,-3.3547859184344153
2.47777814031454,0.7829612037013028,2.0924732054503736,1.7819443060611873
0.8582933002418842,0.7829612037013028,0.661536104096642,0.5300018973383436
-1.7182315200304354,-1.5513454724715776,-1.6437232249048663,-1.4057173607400517
-7.088627367379241,-6.558872933068393,-6.960305887457423,-7.033602563950763
-2.0504984508160695,-3.025574053843865,-2.88365816162571,-2.1408372715187363
-4.16153822302006,-3.025574053843865,-3.8269338070992065,-4.523796397004544
-7.693790597428782,-6.558872933068393,-6.708641281236406,-6.983619253576441
-3.634818210013233,-1.7909353004230013,-2.0378476758861166,-3.0079622328719537
